;bname;gname;RNAP_1.0X_60min_1;RNAP_1.0X_60min_2;RNAP_1.0X_60min_3;RNAP_1.0X_125min_1;RNAP_1.0X_125min_2;RNAP_1.0X_125min_3;RNAP_0.5X_60min_1;RNAP_0.5X_60min_2;RNAP_0.5X_60min_3;RNAP_0.5X_125min_1;RNAP_0.5X_125min_2;RNAP_0.5X_125min_3;RNAP_0.25X_1;RNAP_0.25X_2;RNAP_0.25X_3;RNAP_0.5X_1;RNAP_0.5X_2;RNAP_0.5X_3;RNAP_0.75X_1;RNAP_0.75X_2;RNAP_0.75X_3;RNAP_1.0X_1;RNAP_1.0X_2;RNAP_1.0X_3;Start;End;Orientation;Length;Chr
1051;b1049;opgH;8518.12684303342;8958.63830134076;8746.93417070103;3100.30215160375;3466.18864091253;3268.16572935021;9005.76221307703;9477.77255111736;8885.32892285288;5712.35719012293;6272.06587720066;5980.25111880903;5779.35958510629;5836.56142545664;4089.41627711136;3653.39894336408;2406.03990201476;3772.89330390813;3062.46008262617;2504.92755269879;2677.35601987311;1827.97100374292;2328.03648844682;2807.12303789066;1110863;1113406;+;2544;NC_000913.3
1052;b1050;yceK;74.0219054167487;86.1738967039319;89.7509625625152;685.19366537211;491.252053682822;583.217877096815;71.4301288017029;74.4865593448248;104.976621627162;1685.805123601;1235.19759515956;1478.51226922585;408.746961138958;481.376382605229;293.126079010989;816.807323019901;361.728094608142;454.482910095471;635.319060676736;792.74193909743;560.709064188633;859.677893037128;2766.87759121554;2239.76297115281;1113579;1113806;+;228;NC_000913.3
1053;b1051;msyB;8.97235217172711;6.03217276927523;12.9760427801227;63.7389456160102;40.5402180223688;32.1842641207273;12.9872961457642;12.8425102318663;5.38341649370063;123.70359651373;90.4262601438622;84.7386136392128;697.051082220729;758.19324532959;508.358514648429;1249.78541688432;864.58495340052;831.31547374247;1120.14123734579;1519.56473207121;964.276734591917;1485.94861619052;4221.9003964948;4046.58656830258;1113807;1114181;-;375;NC_000913.3
1054;b1053;mdtG;187.297851584803;132.707800924055;151.387165768098;241.012888110539;244.433667487812;236.993217616264;114.102673280642;138.699110504156;121.126871108264;224.040958130423;177.712719588285;206.550370745581;212.434615533936;130.266758929111;161.936784908169;280.850655479622;124.686578065685;299.182217198526;404.018480557543;460.577930058766;379.758368314595;457.570491455245;119.825407493586;228.68974997741;1114264;1115490;-;1227;NC_000913.3
1055;b1054;lpxL;1518.57060506481;1501.14928058249;1423.03935822012;947.120895012902;1052.85330922799;1017.21780236117;1561.25852952293;1646.40981172527;1679.6259460346;734.661914850987;773.646892341932;795.307196759695;563.331078692671;500.712854633769;504.258849207716;980.63687204968;693.312181332272;1114.51085490749;1166.6033626099;1018.75044009281;1128.56091900387;846.967601607815;445.065799261892;691.306419779042;1115662;1116582;-;921;NC_000913.3
1056;b1055;trhO;1766.43183380877;1792.41705144178;1625.24935821037;167.314732242027;144.275481785489;165.797724258292;2218.97231290485;2250.86395997177;2242.19296962631;212.357840681904;196.551523784923;192.427268472379;157.429224011756;146.55010379525;193.709192073696;276.949951931294;124.686578065685;188.416281823499;374.727140717121;333.876194652265;249.997671931238;285.403816640014;115.156885123706;164.097988533409;1116807;1117859;+;1053;NC_000913.3
1057;b1056;yceI;43.7402168371697;58.5982497586737;59.4735294088956;116.522759954269;129.9671695423;104.355038209631;73.2854568225263;101.88391450614;96.9014968866113;98.2756350081302;64.0519342685691;85.6213075312879;75.8695055478344;46.8146164901492;110.690966899255;72.5530859989023;68.5091088272996;70.7988452912543;85.8539271184778;68.4874245440544;26.1902322975582;28.8870259757099;143.168019342986;151.877925557517;1117901;1118476;-;576;NC_000913.3
1058;b1057;yceJ;15.7016163005224;19.8199962419043;12.9760427801227;12.9469733282521;4.76943741439633;6.8269651165179;17.6256161978228;11.1301755342842;12.5613051519681;9.6213908399568;5.65164125899139;5.2961633524508;12.3287946515231;7.12396337893574;13.3239126823177;11.7021106449842;12.3316395889139;31.9736720670181;18.1808316250894;25.6827842040204;11.9046510443447;8.08836727319878;23.3426118493999;10.4743396936219;1118480;1119046;-;567;NC_000913.3
1060;b1059;solA;1165.28423830306;1225.39281112991;1208.9346523481;725.030506382116;753.57111147462;720.732460158104;1354.38945520112;1337.33339881168;1226.52172448146;689.991171665474;688.872273457061;686.735848034454;491.255048422228;400.977367328669;550.380085415739;694.325231602399;590.548518091322;582.377598363543;614.108090447465;492.253363910391;517.852320428993;382.4642239184;518.205983056678;565.61434345558;1119468;1120586;-;1119;NC_000913.3
1061;b1060;bssS;540.584218346558;516.181641256552;480.113582864539;911.267738103896;906.193108735303;1127.42452495639;448.061717028864;451.200192812904;496.171553502741;468.011940143613;449.619460159759;413.983435383237;958.800876360758;1273.15402672123;1437.95765333013;2777.30092640959;2501.95265437298;3615.30877729211;2724.09460515923;3063.10006273283;3748.77461386413;2599.83233781389;1683.78040140338;2903.13781841552;1120701;1120955;-;255;NC_000913.3
1062;b1061;dinI;75.1434494382145;77.5565070335387;83.2629411724538;44.8164461362572;27.4242651327789;25.3572990042094;81.6344329162319;62.5002164617495;65.498234006691;59.1028294454489;36.4216881135001;42.3693068196064;165.01617456654;149.603230957651;139.388624984247;176.311800384429;132.907671124961;122.18510397039;148.476791604897;113.00425049769;157.141393785349;105.148774551584;110.488362753826;106.489120218489;1121242;1121487;-;246;NC_000913.3
1063;b1062;pyrC;699.843469394714;738.510294752696;822.897379639446;247.98433528729;169.31502821107;161.896601334567;736.56522426691;878.427699859658;648.701687490925;997.875678544091;1273.50316369273;1178.3963459203;844.996618039006;609.607723426073;515.532929169677;624.892708442159;245.262609601732;566.390762330034;561.585687974984;479.411971808381;467.852786042745;272.693525210702;130.718626356639;214.723963719248;1121561;1122607;-;1047;NC_000913.3
1064;b1063;yceB;141.314546704702;160.283447869313;168.688556141595;215.118941454035;197.931652697448;163.84716279643;173.473169946993;172.089637107009;163.296966975586;221.979231521861;293.885345467552;276.283188219517;1340.99351055797;1121.51537765531;767.662353773535;1344.96258346352;300.069896663572;874.708314404851;1085.7996664984;938.277716253545;767.849992360231;715.242763158578;519.762157179971;691.306419779042;1122713;1123273;-;561;NC_000913.3
1065;b1064;grxB;512.545617809911;577.365107916343;628.256737937606;3390.11516995154;3299.25833140866;2926.81747352432;524.130165882625;505.994903135534;446.823568977152;2118.0804691962;2529.42344346859;2648.96437011747;1315.38755243558;1400.36765848794;1314.96769010874;4289.99376245123;1529.12330902533;3051.20184868115;6058.25711596035;4797.54408931101;5996.3727310364;5108.38167354455;8719.24361281251;10549.4057947595;1123407;1124054;-;648;NC_000913.3
1066;b1065;mdtH;97.5743298675323;87.0356356709712;74.6122459857054;324.670254231552;302.859275814167;388.161730910589;97.4047210932312;81.3358981351535;96.9014968866113;329.189015167093;305.188627985535;276.283188219517;257.956318862637;223.895991909409;221.38193379851;290.212343995609;209.637873011537;335.72355670369;254.531642751252;247.410821165396;284.521159959837;366.287489372002;71.584009671493;97.7605038071373;1124118;1125326;-;1209;NC_000913.3
1067;b1066;rimJ;594.418331376921;582.535541718579;479.032245966195;1241.91351848695;1476.14087975566;1639.44690869523;565.875046351153;574.488291038821;576.92280090825;1301.63673220558;1090.13880284545;1233.12336722896;592.730512092456;717.484883164243;761.512855612466;812.126478761907;1389.36472701764;741.104041839097;833.288116149932;858.661085221082;1038.08557106685;963.671186549684;880.794553784023;951.419188837318;1125562;1126146;+;585;NC_000913.3
1068;b1067;yceH;518.15333791724;518.76685815767;523.367058798281;1402.25680355222;1483.29503587726;1533.14130902373;559.381398278271;536.816927692013;507.835622572426;1186.1800421261;1291.71400774948;1217.23487717161;939.833499973799;1218.19773779801;1601.94427095866;1207.65781856237;2686.92724820669;1487.91766797588;1252.45728972838;1236.19801302018;1584.50905400227;1163.5694063016;1182.69233370293;1421.01875176803;1126157;1126804;+;648;NC_000913.3
1069;b1068;yceM;1246.0354078486;1202.12585901985;1154.86780743092;3397.0866171283;3784.54858832349;3834.8038340212;1198.54190145195;1228.60014551521;1243.56921004484;3000.49945766081;3255.34536517904;2967.6168651566;820.33902873596;1117.44454143878;1121.25849803504;889.360409018803;1870.29867098528;1266.38579722582;1047.41791084543;1156.58138198772;1227.36952267193;1009.89042811082;843.446374824983;1115.51717737073;1126806;1127729;+;924;NC_000913.3
1070;b1069;murJ;1427.72553932608;1419.28407871376;1287.87224592718;209.143415302534;203.893449465443;219.438164459504;1597.43742592899;1577.06025647319;1637.45585016727;153.942253439309;169.549237769742;172.125308954651;481.771360228749;363.322132325723;285.951664489742;290.212343995609;238.411698719002;334.581639844153;223.220210508042;271.381419755816;264.283253184451;195.276295595799;94.926621520893;160.606541968868;1127839;1129374;+;1536;NC_000913.3
1071;b1070;flgN;31.4032326010449;32.7460807474941;25.9520855602454;23.9021046060038;22.6548277183826;16.5797724258292;22.2639362498814;23.9726857661505;24.2253742216528;24.053477099892;19.4667643365259;22.9500411939535;85.3531937413137;106.859450684036;125.039795941751;105.318995804858;161.681496832427;102.772517358272;84.8438809170839;130.126106633703;109.522789607971;101.682331434499;91.8142732743063;73.320377855353;1129414;1129830;-;417;NC_000913.3
1072;b1071;flgM;13.4585282575907;14.6495624396684;11.8947058817791;32.8653938332553;11.9235935359908;16.5797724258292;10.204304114529;11.1301755342842;5.38341649370063;13.7448440570811;19.4667643365259;18.5365717335778;36.9863839545693;64.1156704104217;89.1677233355108;70.9928045795711;152.090221596605;65.0892609935725;68.6831416947822;49.6533827944394;71.427906266068;54.3076088343347;70.0278355481997;59.3545915971905;1129835;1130128;-;294;NC_000913.3
1073;b1072;flgA;43.7402168371697;51.7043380223591;50.8228342221471;37.8449989595061;31.0013431935762;36.0853870444518;60.2981606767622;56.5070450202119;67.2927061712578;38.4855633598272;37.049648253388;40.6039190354561;61.6439732576155;90.5761058178973;128.114545022286;32.7659098059559;375.429916373602;43.3928406623817;31.3114322432095;29.1071554312231;32.1425578197306;32.3534690927951;34.2358307124532;40.1516354922171;1130204;1130863;-;660;NC_000913.3
1074;b1073;flgB;24.6739684722495;19.8199962419043;19.464064170184;3.98368410100064;8.34651547519358;7.80224584744903;18.5532802082345;16.2671796270307;17.9447216456688;10.3086330428109;10.6753223780948;7.9442450286762;66.3858173543551;81.4167243306942;241.880261002075;3.90070354832808;415.165199493435;17.1287528930454;3.03013860418157;1.71218561360136;8.33325573104126;4.62192415611359;18.6740894795199;3.49144656454062;1131018;1131434;+;417;NC_000913.3
1075;b1074;flgC;29.1601445581131;30.1608638463761;27.0334224585889;10.9551312777518;15.5006715967881;13.6539302330358;30.6129123435869;36.8151959980169;40.3756237027547;16.4938128684974;15.6990034971983;17.6538778415027;96.7336195734889;106.859450684036;263.403504565819;5.46098496765932;511.077951851655;25.1221709097999;12.1205544167263;4.2804640340034;10.7141859399102;0;15.5617412329333;0;1131438;1131842;+;405;NC_000913.3
1076;b1075;flgD;48.2263929230332;46.5339042201232;50.8228342221471;30.873551782755;25.0395464255807;32.1842641207273;43.6002084893511;47.945371532301;48.4507484433056;26.1152037084542;23.8624853157414;26.480816762254;162.171068108496;203.541810826735;569.853496259126;26.524784128631;1055.04027594041;89.069515043836;17.1707854236956;11.1292064884088;26.1902322975582;15.0212535073692;38.9043530823332;20.9486793872437;1131854;1132549;+;696;NC_000913.3
1077;b1076;flgE;79.6296255240781;96.5147643084037;88.6696256641716;34.8572358837556;53.6561709119587;42.9123521609697;91.8387370307608;113.014090040424;96.9014968866113;67.3497358796976;51.4927314708104;48.5481640641323;329.083980313732;342.967951243049;878.35332067279;37.4467540639496;2370.41516542456;135.888106284827;25.2511550348464;38.5241763060306;45.2376739685097;48.5302036391927;66.9154873016131;29.6772957985952;1132574;1133782;+;1209;NC_000913.3
1078;b1077;flgF;40.375584772772;44.8104262860446;56.2295187138649;20.9143415302534;29.8089838399771;28.2831411970027;50.0938565622332;58.2193797177941;50.2452206078725;21.3045082884758;22.6065650359656;26.480816762254;118.546102418491;133.319886091512;334.122733418121;20.283658451306;878.28677516598;49.1024249600635;12.1205544167263;16.2657633292129;29.7616276108616;17.332215585426;42.0167013289198;20.9486793872437;1133802;1134557;+;756;NC_000913.3
1079;b1078;flgG;65.0495532450215;81.0034629016959;84.3442780707974;34.8572358837556;35.7707806079725;33.1595448516584;68.6471367704677;77.0550613911981;80.7512474055094;54.9793762283246;47.0970104915949;57.3751029848836;168.809649843932;196.4178474478;439.689118516484;35.8864726446184;949.536248346372;52.5281755386725;19.1908778264833;29.1071554312231;29.7616276108616;27.7315449366815;65.3593131783197;31.4230190808656;1134729;1135511;+;783;NC_000913.3
1080;b1079;flgH;7.85080815026122;6.03217276927523;14.0573796784662;15.9347364040026;5.96179676799541;13.6539302330358;12.0596321353524;9.41784083670199;14.355777316535;6.18517982568652;6.90756153876725;12.3577144890519;83.4564561026179;65.1333794645554;129.139461382464;12.4822513546499;334.324451077222;31.9736720670181;15.1506930209078;20.5462273632163;14.2855812532136;23.109620780568;23.3426118493999;6.98289312908124;1135564;1136262;+;699;NC_000913.3
1081;b1080;flgI;39.2540407513061;43.0869483519659;34.6027807469938;18.922499479753;11.9235935359908;12.6786495021047;40.8172164581159;30.8220245564792;32.3004989622038;15.8065706656433;15.0710433573104;14.1231022732021;72.0760302704427;51.9031617608175;121.965046861216;21.0637991609716;223.339694776997;25.1221709097999;16.1607392223017;12.8413921020102;15.4760463576481;16.1767345463976;20.2302636028133;19.2029561049734;1136274;1137371;+;1098;NC_000913.3
1082;b1081;flgJ;30.281688579579;28.4373859122975;30.2774331536196;15.9347364040026;11.9235935359908;15.6044916948981;25.0469282811166;12.8425102318663;17.9447216456688;15.8065706656433;11.3032825179828;17.6538778415027;61.6439732576155;36.6375259488124;79.9434760939062;15.6028141933123;164.421861185519;23.9802540502635;22.2210164306648;18.834041749615;11.9046510443447;20.7986587025112;28.0111342192799;19.2029561049734;1137371;1138312;+;942;NC_000913.3
1083;b1082;flgK;59.4418331376921;43.9486873190052;43.2534759337423;61.7471035655099;84.6575141055349;72.1707740889035;60.2981606767622;41.9522000907634;44.8618041141719;61.1645560540111;56.5164125899139;78.5597563946868;71.1276614510948;95.6646510885657;168.086283069239;78.7942116762273;264.445160073376;52.5281755386725;69.6931878961761;82.1849094528653;57.1423250128544;71.6398244197607;133.830974603226;108.234843500759;1138378;1140021;+;1644;NC_000913.3
1084;b1083;flgL;35.8894086869084;43.0869483519659;33.5214438486502;56.7674984392591;48.8867334975624;65.3438089723856;33.3959043748221;41.9522000907634;31.4032628799203;56.3538606340327;55.8884524500259;51.1962457403577;116.649364779795;130.266758929111;139.388624984247;102.198432966196;263.07497789683;91.3533487629087;111.105082153324;130.982199440504;102.379998981364;131.724838449237;182.072372425319;171.08088166249;1140033;1140986;+;954;NC_000913.3
1085;b1084;rne;9396.29581184122;9378.3051782889;10060.7585021884;7803.041232835;7855.26342151076;7713.4953009343;9942.70286359288;10064.2471850393;9683.86903608514;8172.68427634045;8773.2311143743;9368.91297048546;10203.5001273644;9922.66327780335;7812.93741363907;8079.91733000679;8636.25825876938;7939.74792435631;5930.99129458472;5145.97386167889;5905.89738309939;5583.28438058522;7139.72687766978;7099.85658899335;1141182;1144367;-;3186;NC_000913.3
1086;b1085;yceQ;215.336452121451;279.203425320739;458.486844897668;481.029855195827;279.012088742185;189.204461800639;343.235683852339;336.473768074898;217.131131912592;182.806425959179;219.786048960776;176.538778415027;687.56739402725;541.421216799116;390.493133227927;669.360728893099;502.856858792379;375.690646787462;511.083377905291;644.637883520912;385.710693836767;659.779673285215;497.975719453865;473.091009495254;1144502;1144822;+;321;NC_000913.3
