Node	MeanAbsOutCoh	MeanAbsInCoh	NodeLevel	DiagCohval	Locus_tag	NCBI_gene_ID	Uniprot_ID	Synonyms	Product_function	NDA_component	Uniprot_ID_clean	GO_terms	Is_TF_GO	Is_SignalingReceptor_GO	Is_HistKinase_GO	Is_SignallingTransducer_GO
gpgS		1.0	Output		gpgS	886085.0	P9WMW9	RVBD_1208	glucosyl-3-phosphoglycerate synthase	Basal machinery	P9WMW9	['GO:0016758', 'GO:0000287', 'GO:0042803']	False	False	False	False
Rv1691		1.0	Output		Rv1691	885665.0	O33193	RVBD_1691	hypothetical protein	Basal machinery	O33193	[]	False	False	False	False
ctpI		1.0	Output		ctpI	886915.0	P9WPS5	RVBD_0107c	cation-transporter ATPase I	Basal machinery	P9WPS5	['GO:0005524', 'GO:0016887', 'GO:0046872', 'GO:0005388']	False	False	False	False
Rv1360		1.0	Output		Rv1360	886813.0	P9WM03	RVBD_1360	oxidoreductase	Basal machinery	P9WM03	['GO:0016705']	False	False	False	False
efpA		1.0	Output		efpA	888575.0	P9WJY5	RVBD_2846c	MFS-type transporter EfpA	Basal machinery	P9WJY5	['GO:0022857']	False	False	False	False
papA3		1.0	Output		papA3	886072.0	P9WIK5	RVBD_1182	acyltransferase PapA	Basal machinery	P9WIK5	['GO:0016409']	False	False	False	False
Rv0431		1.0	Output		Rv0431	886362.0	P96277	RVBD_0431	tuberculin-like peptide	Basal machinery	P96277	[]	False	False	False	False
cobN		1.0	Output		cobN	888252.0	O53498	RVBD_2062c	cobalamin biosynthesis protein CobN	Basal machinery	O53498	['GO:0051116']	False	False	False	False
Rv3816c		1.0	Output		Rv3816c	886152.0	O07807	RVBD_3816c	acyltransferase	Basal machinery	O07807	['GO:0003841']	False	False	False	False
Rv0810c		1.0	Output		Rv0810c	885410.0	I6XWB9	RVBD_0810c	hypothetical protein	Basal machinery	I6XWB9	[]	False	False	False	False
metB		1.0	Output		metB	887103.0	P9WGB7	RVBD_1079	cystathionine gamma-synthase	Basal machinery	P9WGB7	['GO:0004123', 'GO:0003962', 'GO:0030170']	False	False	False	False
blaC		1.0	Output		blaC	888742.0	P9WKD3	blaA,RVBD_2068c	beta-lactamase	Basal machinery	P9WKD3	['GO:0008800']	False	False	False	False
mmpL10		1.0	Output		mmpL10	886068.0	P9WJU1	RVBD_1183	transmembrane transport protein MmpL10	Basal machinery	P9WJU1	[]	False	False	False	False
fbiC		1.0	Output		fbiC	886061.0	P9WP77	RVBD_1173	FO synthase	Basal machinery	P9WP77	['GO:0051539', 'GO:0141093', 'GO:0044689', 'GO:0046872']	False	False	False	False
purB		1.0	Output		purB	888929.0	I6XWA1	RVBD_0777	adenylosuccinate lyase PurB	Basal machinery	I6XWA1	['GO:0070626', 'GO:0004018']	False	False	False	False
Rv2778c		1.0	Output		Rv2778c	887751.0	I6Y1P2	RVBD_2778c	hypothetical protein	Basal machinery	I6Y1P2	[]	False	False	False	False
ansA		1.0	Output		ansA	886410.0	P9WPX5	RVBD_1538c	L-aparaginase	Basal machinery	P9WPX5	['GO:0004067']	False	False	False	False
Rv1414		1.0	Output		Rv1414	886696.0	P9WLY3	RVBD_1414	hypothetical protein	Basal machinery	P9WLY3	[]	False	False	False	False
Rv1191		1.0	Output		Rv1191	886041.0	O05293	RVBD_1191	hypothetical protein	Basal machinery	O05293	[]	False	False	False	False
Rv2507		1.0	Output		Rv2507	888244.0	O06170	RVBD_2507	proline-rich membrane protein	Basal machinery	O06170	[]	False	False	False	False
pknF		1.0	Output		pknF	885275.0	P9WI75	RVBD_1746	serine/threonine-protein kinase PknF	Basal machinery	P9WI75	['GO:0005524', 'GO:0004672', 'GO:0106310', 'GO:0004674']	False	False	False	False
nuoE		1.0	Output		nuoE	887903.0	P9WIV5	RVBD_3149	NADH-quinone oxidoreductase subunit E	Basal machinery	P9WIV5	['GO:0051537', 'GO:0046872', 'GO:0016491', 'GO:0048038']	False	False	False	False
gltA2		1.0	Output		gltA2	885208.0	P9WPD5	RVBD_0896,gltA	citrate synthase 1	Basal machinery	P9WPD5	['GO:0004108']	False	False	False	False
Rv0225		1.0	Output		Rv0225	886713.0	P96407	RVBD_0225	hypothetical protein	Basal machinery	P96407	['GO:0016757']	False	False	False	False
